"STRING_id","Degree","hgnc_symbol","group"
"9606.ENSP00000356899",0.0240384615384615,"DDR2","snv_control"
"9606.ENSP00000356370",0.0317307692307692,"CRB1","snv"
"9606.ENSP00000356370",0.0317307692307692,"CRB1","fs"
"9606.ENSP00000358966",0.00769230769230769,"IMPG1","snv_control"
"9606.ENSP00000358966",0.00769230769230769,"IMPG1","fs_control"
"9606.ENSP00000354511",0.0163461538461538,"COMT","snv_control"
"9606.ENSP00000355568",0.00288461538461538,"IRF2BP2","snv_control"
"9606.ENSP00000356545",0.0240384615384615,"CACNA1E","snv_control"
"9606.ENSP00000356545",0.0240384615384615,"CACNA1E","fs_control"
"9606.ENSP00000359285",0.0259615384615385,"CHRNA4","snv_control"
"9606.ENSP00000359285",0.0259615384615385,"CHRNA4","fs_control"
"9606.ENSP00000358867",0.0394230769230769,"GNAI3","snv_control"
"9606.ENSP00000358867",0.0394230769230769,"GNAI3","fs_control"
"9606.ENSP00000360107",0.0125,"EFHC1","snv_control"
"9606.ENSP00000360107",0.0125,"EFHC1","fs_control"
"9606.ENSP00000359956",0.00769230769230769,"ELOVL5","snv_control"
"9606.ENSP00000360472",0.0240384615384615,"LGI1","snv"
"9606.ENSP00000359114",0.0307692307692308,"COL11A1","snv_control"
"9606.ENSP00000359114",0.0307692307692308,"COL11A1","fs_control"
"9606.ENSP00000352516",0.0634615384615385,"DNMT1","snv_control"
"9606.ENSP00000356694",0.0230769230769231,"FASLG","fs_control"
"9606.ENSP00000358335",0.0403846153846154,"MAP3K7","snv_control"
"9606.ENSP00000359345",0.0365384615384615,"RPL5","snv_control"
"9606.ENSP00000360141",0.0557692307692308,"GNAS","snv"
"9606.ENSP00000360683",0.0394230769230769,"PTPN1","snv_control"
"9606.ENSP00000351185",0.0298076923076923,"DNA2","snv_control"
"9606.ENSP00000351185",0.0298076923076923,"DNA2","fs_control"
"9606.ENSP00000356562",0.00576923076923077,"XPR1","snv_control"
"9606.ENSP00000361021",0.163461538461538,"PTEN","snv"
"9606.ENSP00000361064",0.00673076923076923,"MINPP1","snv_control"
"9606.ENSP00000357048",0.0153846153846154,"COPA","snv_control"
"9606.ENSP00000360608",0.0567307692307692,"GRIN1","fs_control"
"9606.ENSP00000360822",0.0355769230769231,"KCNT1","snv_control"
"9606.ENSP00000360822",0.0355769230769231,"KCNT1","fs_control"
"9606.ENSP00000360882",0.0365384615384615,"COL5A1","snv"
"9606.ENSP00000360882",0.0365384615384615,"COL5A1","fs"
"9606.ENSP00000358994",0.0346153846153846,"MYO6","snv"
"9606.ENSP00000358994",0.0346153846153846,"MYO6","fs"
"9606.ENSP00000354335",0.00576923076923077,"MPEG1","snv_control"
"9606.ENSP00000361423",0.0826923076923077,"ABL1","snv_control"
"9606.ENSP00000361107",0.0346153846153846,"BMPR1A","snv"
"9606.ENSP00000361554",0.00769230769230769,"TIE1","snv_control"
"9606.ENSP00000361824",0.0442307692307692,"SPTAN1","snv_control"
"9606.ENSP00000361824",0.0442307692307692,"SPTAN1","fs_control"
"9606.ENSP00000362014",0.0442307692307692,"DNM1","snv_control"
"9606.ENSP00000362014",0.0442307692307692,"DNM1","fs_control"
"9606.ENSP00000279036",0.000961538461538462,"PIGT","snv_control"
"9606.ENSP00000360268",0.0326923076923077,"ALDH18A1","snv_control"
"9606.ENSP00000361287",0.0125,"MAT1A","snv_control"
"9606.ENSP00000362340",0.00288461538461538,"NCDN","fs_control"
"9606.ENSP00000293303",0.00288461538461538,"KLHL10","snv_control"
"9606.ENSP00000358532",0.0230769230769231,"RBM20","snv_control"
"9606.ENSP00000358532",0.0230769230769231,"RBM20","fs_control"
"9606.ENSP00000352779",0.00384615384615385,"SLC39A14","snv_control"
"9606.ENSP00000362399",0.0394230769230769,"STXBP1","snv"
"9606.ENSP00000363092",0.0384615384615385,"PRKG1","snv_control"
"9606.ENSP00000362299",0.0432692307692308,"ENG","snv"
"9606.ENSP00000362299",0.0432692307692308,"ENG","fs_control"
"9606.ENSP00000284268",0.00288461538461538,"ANKH","snv_control"
"9606.ENSP00000361834",0.0163461538461538,"COL9A2","snv_control"
"9606.ENSP00000361834",0.0163461538461538,"COL9A2","fs_control"
"9606.ENSP00000363708",0.0269230769230769,"BMPR2","snv_control"
"9606.ENSP00000363708",0.0269230769230769,"BMPR2","fs_control"
"9606.ENSP00000359245",0.0355769230769231,"ABCA4","snv"
"9606.ENSP00000359245",0.0355769230769231,"ABCA4","fs_control"
"9606.ENSP00000354607",0.0153846153846154,"FZD5","snv_control"
"9606.ENSP00000363973",0.0134615384615385,"ALPL","snv"
"9606.ENSP00000364000",0.0326923076923077,"COL5A2","snv_control"
"9606.ENSP00000364000",0.0326923076923077,"COL5A2","fs_control"
"9606.ENSP00000344087",0.00865384615384615,"AUTS2","snv_control"
"9606.ENSP00000364133",0.0605769230769231,"TGFBR1","snv_control"
"9606.ENSP00000352639",0.00192307692307692,"CELA2A","snv_control"
"9606.ENSP00000357980",0.0134615384615385,"HTRA1","snv_control"
"9606.ENSP00000357980",0.0134615384615385,"HTRA1","fs_control"
"9606.ENSP00000308452",0.0134615384615385,"KRT17","snv_control"
"9606.ENSP00000356468",0.00576923076923077,"IVNS1ABP","snv_control"
"9606.ENSP00000361777",0.0144230769230769,"SET","snv_control"
"9606.ENSP00000361777",0.0144230769230769,"SET","fs_control"
"9606.ENSP00000364912",0.0221153846153846,"SPEN","snv_control"
"9606.ENSP00000365042",0.0259615384615385,"CSNK2B","snv_control"
"9606.ENSP00000365042",0.0259615384615385,"CSNK2B","fs_control"
"9606.ENSP00000326604",0.00384615384615385,"LMBR1","snv_control"
"9606.ENSP00000358677",0.0192307692307692,"TBX18","snv_control"
"9606.ENSP00000358677",0.0192307692307692,"TBX18","fs_control"
"9606.ENSP00000356771",0.0173076923076923,"F5","snv_control"
"9606.ENSP00000365663",0.0403846153846154,"NPPA","snv_control"
"9606.ENSP00000359319",0.0355769230769231,"PAX2","snv_control"
"9606.ENSP00000360231",0.0125,"NFIA","snv_control"
"9606.ENSP00000360231",0.0125,"NFIA","fs_control"
"9606.ENSP00000363071",0.0259615384615385,"DES","snv_control"
"9606.ENSP00000326563",0.0163461538461538,"KDM3B","snv_control"
"9606.ENSP00000326563",0.0163461538461538,"KDM3B","fs_control"
"9606.ENSP00000363435",0.0557692307692308,"ITPR3","snv_control"
"9606.ENSP00000326244",0.000961538461538462,"TMEM151A","snv_control"
"9606.ENSP00000337128",0.0115384615384615,"EDN3","snv_control"
"9606.ENSP00000361850",0.0269230769230769,"PLAU","snv_control"
"9606.ENSP00000366413",0.0221153846153846,"POU4F1","snv_control"
"9606.ENSP00000368683",0.0673076923076923,"EDN1","snv_control"
"9606.ENSP00000362464",0.0115384615384615,"GJB3","snv_control"
"9606.ENSP00000359385",0.0144230769230769,"GLMN","snv"
"9606.ENSP00000359385",0.0144230769230769,"GLMN","fs_control"
"9606.ENSP00000367762",0.0375,"PLCB4","snv_control"
"9606.ENSP00000367762",0.0375,"PLCB4","fs_control"
"9606.ENSP00000369017",0.00288461538461538,"INSL3","snv_control"
"9606.ENSP00000323074",0.00480769230769231,"RAI1","snv_control"
"9606.ENSP00000357644",0.0173076923076923,"GATAD2B","fs_control"
"9606.ENSP00000364979",0.0432692307692308,"COL4A1","snv_control"
"9606.ENSP00000366828",0.00576923076923077,"POLR3F","snv_control"
"9606.ENSP00000357907",0.0125,"CDK19","snv_control"
"9606.ENSP00000368924",0.0355769230769231,"TFAP2A","snv_control"
"9606.ENSP00000362195",0.0201923076923077,"CSF3R","snv"
"9606.ENSP00000362195",0.0201923076923077,"CSF3R","fs_control"
"9606.ENSP00000367797",0.00673076923076923,"SKI","snv_control"
"9606.ENSP00000367797",0.00673076923076923,"SKI","fs_control"
"9606.ENSP00000361043",0.0259615384615385,"RAD54L","snv_control"
"9606.ENSP00000361043",0.0259615384615385,"RAD54L","fs_control"
"9606.ENSP00000362993",0.00961538461538462,"BICC1","snv_control"
"9606.ENSP00000362993",0.00961538461538462,"BICC1","fs_control"
"9606.ENSP00000356575",0.00576923076923077,"HIVEP2","snv"
"9606.ENSP00000369716",0.0432692307692308,"CHD3","snv_control"
"9606.ENSP00000369716",0.0432692307692308,"CHD3","fs_control"
"9606.ENSP00000372351",0.0298076923076923,"NSD2","snv_control"
"9606.ENSP00000362576",0.0259615384615385,"YARS1","snv_control"
"9606.ENSP00000362576",0.0259615384615385,"YARS1","fs_control"
"9606.ENSP00000368030",0.00865384615384615,"ATAD3A","snv_control"
"9606.ENSP00000372088",0.0596153846153846,"RAD51","snv_control"
"9606.ENSP00000372088",0.0596153846153846,"RAD51","fs_control"
"9606.ENSP00000367001",0.0134615384615385,"DPP6","snv_control"
"9606.ENSP00000367848",0.0403846153846154,"GABRD","snv_control"
"9606.ENSP00000366093",0.0144230769230769,"RORB","snv_control"
"9606.ENSP00000370340",0.0115384615384615,"NFIB","snv_control"
"9606.ENSP00000370340",0.0115384615384615,"NFIB","fs_control"
"9606.ENSP00000313437",0.00384615384615385,"MMP19","snv_control"
"9606.ENSP00000365514",0.0144230769230769,"ZIC2","snv_control"
"9606.ENSP00000365439",0.0346153846153846,"HNRNPK","snv_control"
"9606.ENSP00000369703",0.0288461538461538,"TUBB2A","snv_control"
"9606.ENSP00000370938",0.0269230769230769,"CDK8","snv_control"
"9606.ENSP00000375921",0.0375,"PAX3","snv_control"
"9606.ENSP00000375921",0.0375,"PAX3","fs_control"
"9606.ENSP00000358918",0.0144230769230769,"SUFU","snv_control"
"9606.ENSP00000357998",0.0221153846153846,"SEC63","snv_control"
"9606.ENSP00000366525",0.0105769230769231,"FTL","snv_control"
"9606.ENSP00000370421",0.0105769230769231,"PDX1","snv_control"
"9606.ENSP00000261880",0.000961538461538462,"AAGAB","snv_control"
"9606.ENSP00000261880",0.000961538461538462,"AAGAB","fs_control"
"9606.ENSP00000369129",0.0326923076923077,"DSP","snv"
"9606.ENSP00000369129",0.0326923076923077,"DSP","fs"
"9606.ENSP00000371923",0.0163461538461538,"RP1L1","snv"
"9606.ENSP00000373574",0.0173076923076923,"ACVRL1","snv"
"9606.ENSP00000376475",0.0355769230769231,"PRKAR1A","snv"
"9606.ENSP00000373620",0.0471153846153846,"HSPD1","snv_control"
"9606.ENSP00000376472",0.0182692307692308,"STT3A","snv_control"
"9606.ENSP00000375942",0.0605769230769231,"TBP","fs_control"
"9606.ENSP00000372689",0.0211538461538462,"STAG1","snv_control"
"9606.ENSP00000378323",0.0288461538461538,"PPP3CA","fs"
"9606.ENSP00000378323",0.0288461538461538,"PPP3CA","snv_control"
"9606.ENSP00000349568",0.00192307692307692,"CFAP43","snv_control"
"9606.ENSP00000349568",0.00192307692307692,"CFAP43","fs_control"
"9606.ENSP00000355237",0.00384615384615385,"CDC42BPB","snv_control"
"9606.ENSP00000355237",0.00384615384615385,"CDC42BPB","fs_control"
"9606.ENSP00000367446",0.00576923076923077,"EXT1","snv"
"9606.ENSP00000379032",0.00576923076923077,"EXT2","snv_control"
"9606.ENSP00000379032",0.00576923076923077,"EXT2","fs_control"
"9606.ENSP00000371067",0.0778846153846154,"JAK2","snv_control"
"9606.ENSP00000378769",0.0490384615384615,"PPP1CB","snv_control"
"9606.ENSP00000360217",0.00961538461538462,"RHAG","fs_control"
"9606.ENSP00000360522",0.0134615384615385,"RBP4","fs_control"
"9606.ENSP00000357057",0.0125,"CASQ1","snv_control"
"9606.ENSP00000357057",0.0125,"CASQ1","fs_control"
"9606.ENSP00000365162",0.0115384615384615,"MYLK2","snv_control"
"9606.ENSP00000363779",0.0134615384615385,"ELP1","snv_control"
"9606.ENSP00000369889",0.0394230769230769,"COL2A1","snv"
"9606.ENSP00000369889",0.0394230769230769,"COL2A1","fs"
"9606.ENSP00000375778",0.0221153846153846,"LAMB3","snv_control"
"9606.ENSP00000319829",0.00384615384615385,"ZNF687","snv_control"
"9606.ENSP00000377941",0.0403846153846154,"ACTN1","snv_control"
"9606.ENSP00000378402",0.0576923076923077,"SIN3A","snv_control"
"9606.ENSP00000378402",0.0576923076923077,"SIN3A","fs_control"
"9606.ENSP00000379210",0.0394230769230769,"MYL3","fs_control"
"9606.ENSP00000379616",0.0605769230769231,"MYH11","fs_control"
"9606.ENSP00000378326",0.00576923076923077,"ZP3","fs_control"
"9606.ENSP00000373648",0.05,"KCNQ3","snv_control"
"9606.ENSP00000373648",0.05,"KCNQ3","fs_control"
"9606.ENSP00000379098",0.0557692307692308,"CAMK2B","snv_control"
"9606.ENSP00000365899",0.00961538461538462,"VSX1","snv_control"
"9606.ENSP00000350954",0.00480769230769231,"WDR37","snv_control"
"9606.ENSP00000368022",0.0307692307692308,"OPTN","snv_control"
"9606.ENSP00000368022",0.0307692307692308,"OPTN","fs_control"
"9606.ENSP00000378394",0.00961538461538462,"PSAP","snv_control"
"9606.ENSP00000378394",0.00961538461538462,"PSAP","fs_control"
"9606.ENSP00000378812",0.00865384615384615,"CHCHD2","snv_control"
"9606.ENSP00000360530",0.00961538461538462,"NSMF","snv_control"
"9606.ENSP00000377265",0.0221153846153846,"TFAP2B","snv_control"
"9606.ENSP00000377265",0.0221153846153846,"TFAP2B","fs_control"
"9606.ENSP00000378414",0.0307692307692308,"SMARCD1","snv"
"9606.ENSP00000373340",0.0163461538461538,"BRPF1","snv_control"
"9606.ENSP00000373340",0.0163461538461538,"BRPF1","fs_control"
"9606.ENSP00000373272",0.00865384615384615,"TRIM71","fs_control"
"9606.ENSP00000369647",0.0211538461538462,"AVP","snv_control"
"9606.ENSP00000379895",0.00480769230769231,"GATM","snv_control"
"9606.ENSP00000367590",0.00961538461538462,"REEP2","snv_control"
"9606.ENSP00000357459",0.0173076923076923,"ADAR","snv"
"9606.ENSP00000377508",0.0403846153846154,"JUP","snv_control"
"9606.ENSP00000378015",0.0115384615384615,"KRIT1","snv"
"9606.ENSP00000378058",0.0221153846153846,"EFEMP1","snv_control"
"9606.ENSP00000378058",0.0221153846153846,"EFEMP1","fs_control"
"9606.ENSP00000380136",0.0269230769230769,"KAT6A","snv"
"9606.ENSP00000380136",0.0269230769230769,"KAT6A","fs"
"9606.ENSP00000377492",0.0221153846153846,"HMMR","snv_control"
"9606.ENSP00000309262",0.00192307692307692,"USP48","snv_control"
"9606.ENSP00000369375",0.0413461538461538,"TEK","snv"
"9606.ENSP00000369375",0.0413461538461538,"TEK","fs"
"9606.ENSP00000375653",0.00673076923076923,"NLRP12","snv_control"
"9606.ENSP00000375653",0.00673076923076923,"NLRP12","fs_control"
"9606.ENSP00000380150",0.0201923076923077,"CARD11","snv_control"
"9606.ENSP00000380150",0.0201923076923077,"CARD11","fs_control"
"9606.ENSP00000382423",0.0355769230769231,"MAP3K1","snv_control"
"9606.ENSP00000379683",0.0230769230769231,"CYP19A1","snv"
"9606.ENSP00000379683",0.0230769230769231,"CYP19A1","fs_control"
"9606.ENSP00000355601",0.0144230769230769,"EGLN1","fs_control"
"9606.ENSP00000379823",0.025,"COL4A3","snv"
"9606.ENSP00000377001",0.0230769230769231,"SPOP","snv_control"
"9606.ENSP00000377001",0.0230769230769231,"SPOP","fs_control"
"9606.ENSP00000374205",0.0221153846153846,"TBR1","fs"
"9606.ENSP00000384582",0.0134615384615385,"ADGRV1","snv"
"9606.ENSP00000384582",0.0134615384615385,"ADGRV1","fs_control"
"9606.ENSP00000379818",0.0471153846153846,"GRIN2A","snv"
"9606.ENSP00000379818",0.0471153846153846,"GRIN2A","fs"
"9606.ENSP00000383042",0.0596153846153846,"KDM1A","snv_control"
"9606.ENSP00000383042",0.0596153846153846,"KDM1A","fs_control"
"9606.ENSP00000309376",0.00192307692307692,"CD164","snv_control"
"9606.ENSP00000379138",0.0528846153846154,"AFP","snv_control"
"9606.ENSP00000384273",0.0740384615384615,"RELA","snv"
"9606.ENSP00000379901",0.0134615384615385,"TMEM106B","snv_control"
"9606.ENSP00000257776",0.00192307692307692,"MRAP2","snv_control"
"9606.ENSP00000373918",0.0269230769230769,"GARS1","snv_control"
"9606.ENSP00000373918",0.0269230769230769,"GARS1","fs_control"
"9606.ENSP00000358820",0.00480769230769231,"EPS8L3","snv_control"
"9606.ENSP00000379658",0.0471153846153846,"ETV6","snv_control"
"9606.ENSP00000379658",0.0471153846153846,"ETV6","fs_control"
"9606.ENSP00000379065",0.0105769230769231,"TRPS1","snv"
"9606.ENSP00000379065",0.0105769230769231,"TRPS1","fs"
"9606.ENSP00000369292",0.00480769230769231,"SAMD9","snv_control"
"9606.ENSP00000386200",0.0211538461538462,"FOXP2","snv_control"
"9606.ENSP00000382004",0.0394230769230769,"CTNND1","snv_control"
"9606.ENSP00000382004",0.0394230769230769,"CTNND1","fs_control"
"9606.ENSP00000363868",0.0240384615384615,"ABCA1","snv"
"9606.ENSP00000363868",0.0240384615384615,"ABCA1","fs_control"
"9606.ENSP00000380888",0.0192307692307692,"MED13","snv_control"
"9606.ENSP00000380888",0.0192307692307692,"MED13","fs_control"
"9606.ENSP00000381448",0.0201923076923077,"CST3","snv_control"
"9606.ENSP00000379383",0.00769230769230769,"ENAM","snv_control"
"9606.ENSP00000380093",0.0605769230769231,"SOX10","snv"
"9606.ENSP00000380093",0.0605769230769231,"SOX10","fs"
"9606.ENSP00000364265",0.00961538461538462,"FOXE1","snv_control"
"9606.ENSP00000376322",0.0134615384615385,"HOXD13","snv_control"
"9606.ENSP00000376458",0.0134615384615385,"CDON","snv_control"
"9606.ENSP00000385019",0.0288461538461538,"CACNA1I","snv_control"
"9606.ENSP00000316649",0.000961538461538462,"OSBPL2","fs_control"
"9606.ENSP00000296603",0.00192307692307692,"LMBRD2","snv_control"
"9606.ENSP00000387911",0.0144230769230769,"PARN","fs_control"
"9606.ENSP00000363313",0.0115384615384615,"PRPF4","snv_control"
"9606.ENSP00000381736",0.0336538461538462,"ATP5F1A","snv_control"
"9606.ENSP00000387694",0.0413461538461538,"SLC12A5","snv_control"
"9606.ENSP00000387694",0.0413461538461538,"SLC12A5","fs_control"
"9606.ENSP00000365301",0.0240384615384615,"FGF14","snv_control"
"9606.ENSP00000387784",0.0557692307692308,"SOS1","snv_control"
"9606.ENSP00000390436",0.0471153846153846,"GLI2","snv"
"9606.ENSP00000390436",0.0471153846153846,"GLI2","fs"
"9606.ENSP00000386741",0.00961538461538462,"CHN1","snv_control"
"9606.ENSP00000384823",0.00769230769230769,"FBXO11","snv"
"9606.ENSP00000384823",0.00769230769230769,"FBXO11","fs"
"9606.ENSP00000385096",0.00673076923076923,"KCTD17","snv_control"
"9606.ENSP00000385096",0.00673076923076923,"KCTD17","fs_control"
"9606.ENSP00000392094",0.0461538461538462,"EFTUD2","fs"
"9606.ENSP00000392094",0.0461538461538462,"EFTUD2","snv_control"
"9606.ENSP00000395654",0.113461538461538,"SMARCA4","snv_control"
"9606.ENSP00000395654",0.113461538461538,"SMARCA4","fs_control"
"9606.ENSP00000390600",0.0413461538461538,"SCN10A","snv_control"
"9606.ENSP00000379267",0.00384615384615385,"ELP4","snv_control"
"9606.ENSP00000393097",0.0509615384615385,"GABRA1","snv_control"
"9606.ENSP00000396320",0.0375,"SCN4A","fs"
"9606.ENSP00000396320",0.0375,"SCN4A","snv_control"
"9606.ENSP00000386869",0.00865384615384615,"TET3","snv_control"
"9606.ENSP00000372193",0.00576923076923077,"CLCN7","snv_control"
"9606.ENSP00000372193",0.00576923076923077,"CLCN7","fs_control"
"9606.ENSP00000378830",0.00769230769230769,"QRICH1","snv_control"
"9606.ENSP00000378830",0.00769230769230769,"QRICH1","fs_control"
"9606.ENSP00000311291",0.00192307692307692,"SLCO2A1","snv"
"9606.ENSP00000393379",0.0298076923076923,"KIF5C","fs_control"
"9606.ENSP00000388940",0.0307692307692308,"TCF12","snv"
"9606.ENSP00000401678",0.0269230769230769,"MYOCD","snv_control"
"9606.ENSP00000401678",0.0269230769230769,"MYOCD","fs_control"
"9606.ENSP00000377721",0.0288461538461538,"NR2F2","snv_control"
"9606.ENSP00000386884",0.0759615384615385,"CXCR4","fs"
"9606.ENSP00000389814",0.0451923076923077,"ADIPOQ","snv_control"
"9606.ENSP00000393312",0.0798076923076923,"FGFR1","snv_control"
"9606.ENSP00000395929",0.0221153846153846,"NSD1","snv"
"9606.ENSP00000398837",0.0403846153846154,"KMT2B","snv_control"
"9606.ENSP00000360541",0.00961538461538462,"CPT2","snv"
"9606.ENSP00000405330",0.170192307692308,"ESR1","snv_control"
"9606.ENSP00000277225",0.000961538461538462,"ZNF462","snv_control"
"9606.ENSP00000368966",0.025,"TRPC3","fs_control"
"9606.ENSP00000383178",0.00961538461538462,"DIAPH3","snv_control"
"9606.ENSP00000352833",0.0163461538461538,"PTPN22","snv_control"
"9606.ENSP00000385000",0.0153846153846154,"KIF2A","snv_control"
"9606.ENSP00000383199",0.0394230769230769,"NEDD4L","snv_control"
"9606.ENSP00000396915",0.0509615384615385,"SCN1B","snv_control"
"9606.ENSP00000396915",0.0509615384615385,"SCN1B","fs_control"
"9606.ENSP00000401437",0.0432692307692308,"LDB3","snv_control"
"9606.ENSP00000401437",0.0432692307692308,"LDB3","fs_control"
"9606.ENSP00000406191",0.0326923076923077,"TRPV4","snv_control"
"9606.ENSP00000399709",0.0451923076923077,"BEST1","snv_control"
"9606.ENSP00000399709",0.0451923076923077,"BEST1","fs_control"
"9606.ENSP00000408979",0.0432692307692308,"KIF5A","snv_control"
"9606.ENSP00000384004",0.00384615384615385,"POU6F2","snv_control"
"9606.ENSP00000410732",0.0528846153846154,"GABRG2","snv"
"9606.ENSP00000376250",0.00288461538461538,"CCDC50","snv_control"
"9606.ENSP00000410257",0.0769230769230769,"SCN5A","snv"
"9606.ENSP00000410257",0.0769230769230769,"SCN5A","fs"
"9606.ENSP00000410294",0.0596153846153846,"FGFR2","snv_control"
"9606.ENSP00000380256",0.0182692307692308,"CCNF","snv_control"
"9606.ENSP00000402103",0.0134615384615385,"HK1","snv_control"
"9606.ENSP00000402103",0.0134615384615385,"HK1","fs_control"
"9606.ENSP00000385035",0.0153846153846154,"C1S","snv"
"9606.ENSP00000389168",0.0240384615384615,"PPP1R12A","snv_control"
"9606.ENSP00000389168",0.0240384615384615,"PPP1R12A","fs_control"
"9606.ENSP00000417963",0.0355769230769231,"PPP2R5D","snv_control"
"9606.ENSP00000365777",0.0240384615384615,"MTHFR","snv"
"9606.ENSP00000391249",0.00961538461538462,"SEPTIN9","snv_control"
"9606.ENSP00000405574",0.0259615384615385,"TBL1XR1","snv_control"
"9606.ENSP00000405574",0.0259615384615385,"TBL1XR1","fs_control"
"9606.ENSP00000413720",0.0201923076923077,"CDKN1C","snv"
"9606.ENSP00000413720",0.0201923076923077,"CDKN1C","fs"
"9606.ENSP00000417132",0.0163461538461538,"BAP1","snv"
"9606.ENSP00000418525",0.0423076923076923,"MME","snv_control"
"9606.ENSP00000371846",0.00865384615384615,"DEAF1","fs_control"
"9606.ENSP00000406046",0.0403846153846154,"POLD1","snv_control"
"9606.ENSP00000406046",0.0403846153846154,"POLD1","fs_control"
"9606.ENSP00000418915",0.122115384615385,"CDKN2A","snv_control"
"9606.ENSP00000419045",0.0144230769230769,"GCH1","snv"
"9606.ENSP00000365116",0.00576923076923077,"CTRC","snv_control"
"9606.ENSP00000365116",0.00576923076923077,"CTRC","fs_control"
"9606.ENSP00000376822",0.00769230769230769,"STEAP3","snv_control"
"9606.ENSP00000377784",0.0230769230769231,"GUCA1A","snv_control"
"9606.ENSP00000419361",0.0326923076923077,"ADCY5","snv_control"
"9606.ENSP00000419361",0.0326923076923077,"ADCY5","fs_control"
"9606.ENSP00000411593",0.0230769230769231,"GLRA1","fs_control"
"9606.ENSP00000258613",0.000961538461538462,"THSD1","snv_control"
"9606.ENSP00000346112",0.00865384615384615,"SLC12A6","snv"
"9606.ENSP00000358894",0.00576923076923077,"CNNM2","snv"
"9606.ENSP00000358894",0.00576923076923077,"CNNM2","fs_control"
"9606.ENSP00000402373",0.0740384615384615,"ACTA2","snv_control"
"9606.ENSP00000421828",0.025,"GABRA2","snv_control"
"9606.ENSP00000413496",0.0230769230769231,"FGF12","snv_control"
"9606.ENSP00000418960",0.111538461538462,"BRCA1","snv"
"9606.ENSP00000418960",0.111538461538462,"BRCA1","fs"
"9606.ENSP00000422168",0.00673076923076923,"SH3BP2","snv_control"
"9606.ENSP00000418447",0.0519230769230769,"PPP2CA","snv"
"9606.ENSP00000428056",0.102884615384615,"PIK3R1","snv"
"9606.ENSP00000428056",0.102884615384615,"PIK3R1","fs_control"
"9606.ENSP00000428924",0.0576923076923077,"LYN","snv_control"
"9606.ENSP00000387050",0.00384615384615385,"PLD3","snv_control"
"9606.ENSP00000393559",0.00769230769230769,"PACS2","snv_control"
"9606.ENSP00000398495",0.0115384615384615,"DIABLO","fs_control"
"9606.ENSP00000380349",0.0115384615384615,"CAPN3","fs"
"9606.ENSP00000380349",0.0115384615384615,"CAPN3","snv_control"
"9606.ENSP00000400908",0.0125,"MYBPC1","snv_control"
"9606.ENSP00000400908",0.0125,"MYBPC1","fs_control"
"9606.ENSP00000425556",0.00961538461538462,"PALLD","snv_control"
"9606.ENSP00000431813",0.0365384615384615,"CSRP3","snv_control"
"9606.ENSP00000346874",0.00192307692307692,"FAR1","snv_control"
"9606.ENSP00000415151",0.0403846153846154,"CBFB","snv_control"
"9606.ENSP00000414321",0.0240384615384615,"RPS24","snv_control"
"9606.ENSP00000348984",0.00384615384615385,"SON","snv_control"
"9606.ENSP00000348984",0.00384615384615385,"SON","fs_control"
"9606.ENSP00000405890",0.0307692307692308,"PBX1","snv_control"
"9606.ENSP00000405890",0.0307692307692308,"PBX1","fs_control"
"9606.ENSP00000422753",0.0163461538461538,"DDX41","snv_control"
"9606.ENSP00000422753",0.0163461538461538,"DDX41","fs_control"
"9606.ENSP00000391723",0.0201923076923077,"PUM1","snv_control"
"9606.ENSP00000391723",0.0201923076923077,"PUM1","fs_control"
"9606.ENSP00000400646",0.0125,"PNPT1","snv_control"
"9606.ENSP00000400646",0.0125,"PNPT1","fs_control"
"9606.ENSP00000405620",0.0125,"DHX30","snv_control"
"9606.ENSP00000405620",0.0125,"DHX30","fs_control"
"9606.ENSP00000437256",0.0576923076923077,"DICER1","snv_control"
"9606.ENSP00000428994",0.0519230769230769,"GRIA1","snv_control"
"9606.ENSP00000434241",0.0298076923076923,"KCNC3","snv_control"
"9606.ENSP00000434241",0.0298076923076923,"KCNC3","fs_control"
"9606.ENSP00000357474",0.000961538461538462,"CEP85L","snv_control"
"9606.ENSP00000434359",0.0173076923076923,"PUF60","snv"
"9606.ENSP00000378650",0.0105769230769231,"TBX6","fs_control"
"9606.ENSP00000397157",0.0134615384615385,"PERP","snv_control"
"9606.ENSP00000397157",0.0134615384615385,"PERP","fs_control"
"9606.ENSP00000424571",0.0278846153846154,"FBN2","snv_control"
"9606.ENSP00000424571",0.0278846153846154,"FBN2","fs_control"
"9606.ENSP00000416293",0.0384615384615385,"SLC2A1","snv"
"9606.ENSP00000377148",0.0115384615384615,"AP1G1","snv_control"
"9606.ENSP00000377148",0.0115384615384615,"AP1G1","fs_control"
"9606.ENSP00000425634",0.0153846153846154,"HARS1","snv_control"
"9606.ENSP00000425634",0.0153846153846154,"HARS1","fs_control"
"9606.ENSP00000389714",0.0163461538461538,"CTNNA3","snv_control"
"9606.ENSP00000389714",0.0163461538461538,"CTNNA3","fs_control"
"9606.ENSP00000440045",0.0548076923076923,"ATP2A2","snv_control"
"9606.ENSP00000357452",0.00288461538461538,"PMVK","snv_control"
"9606.ENSP00000410769",0.0173076923076923,"CNBP","snv_control"
"9606.ENSP00000398273",0.0211538461538462,"SOX5","snv_control"
"9606.ENSP00000433295",0.0346153846153846,"KCNJ5","snv_control"
"9606.ENSP00000367104",0.0125,"BFSP1","snv_control"
