"hgnc_symbol","ensembl_transcript_id","group","repeat_fraction","nmdesc_repeat_fraction","homopolymer_fraction","nmdesc_homopolymer_fraction"
"HNRNPA1","ENST00000340913","snv_control",0.668453976764969,0.707547169811321,0.0625558534405719,0.113207547169811
"CHD3","ENST00000330494","snv_control",0.622022322172247,0.633720930232558,0.0777944361152757,0.0755813953488372
"OSMR","ENST00000274276","snv_control",0.606802721088435,0.609951845906902,0.0683673469387755,0.0834670947030498
"RPSA","ENST00000301821","snv_control",0.595720720720721,0.496551724137931,0.0236486486486486,0
"TMEM43","ENST00000306077","snv_control",0.625935162094763,0.707509881422925,0.0748129675810474,0.0513833992094862
"CDH2","ENST00000269141","snv_control",0.583976479235575,0.552529182879377,0.0621095185593532,0.066147859922179
"SMAD3","ENST00000327367","snv_control",0.578247261345853,0.557471264367816,0.0672926447574335,0.0747126436781609
"STOX1","ENST00000298596","snv_control",0.627272727272727,0.565656565656566,0.0747474747474747,0.106060606060606
"KIT","ENST00000288135","snv_control",0.58546571136131,0.541899441340782,0.0539065165472535,0.0223463687150838
"P4HB","ENST00000331483","snv_control",0.612966601178782,0.66412213740458,0.0628683693516699,0.0610687022900763
"ATP6V1A","ENST00000273398","snv_control",0.573354908306365,0.51048951048951,0.04638619201726,0.027972027972028
"EZH2","ENST00000320356","snv_control",0.615248226950355,0.513513513513513,0.0851063829787234,0.0540540540540541
"IHH","ENST00000295731","snv_control",0.616504854368932,0.605077574047955,0.0631067961165049,0.0860366713681241
"HSPB8","ENST00000281938","snv_control",0.668358714043993,0.642857142857143,0.0930626057529611,0.0761904761904762
"TLR3","ENST00000296795","snv_control",0.633517495395948,0.637992831541219,0.0755064456721915,0.0931899641577061
"UCP3","ENST00000314032","snv_control",0.588924387646432,0.666666666666667,0.0649627263045793,0.0787878787878788
"HMCN1","ENST00000271588","snv_control",0.596699787083038,0.570743405275779,0.0470191625266146,0.0191846522781775
"TUBA1A","ENST00000301071","snv_control",0.594395280235988,0.60717749757517,0.0376106194690266,0.0358874878758487
"HNRNPDL","ENST00000295470","snv_control",0.672209026128266,0.611570247933884,0.0989707046714173,0.0743801652892562
"SCN4B","ENST00000324727","snv_control",0.622998544395924,0.6875,0.0640465793304221,0.0555555555555556
"SCN3A","ENST00000283254","snv_control",0.615692153923038,0.638041733547351,0.0692986839913377,0.0834670947030498
"MAPRE2","ENST00000300249","snv_control",0.63719512195122,0.608,0.0609756097560976,0.04
"FOXJ1","ENST00000322957","snv_control",0.62480252764613,0.622249388753056,0.107424960505529,0.100244498777506
"DSC2","ENST00000280904","snv_control",0.613082039911308,0.604838709677419,0.0813008130081301,0.0887096774193548
"NTRK2","ENST00000277120","snv_control",0.575685339690107,0.466101694915254,0.0540325784664283,0.0889830508474576
"NEUROD2","ENST00000302584","snv_control",0.642297650130548,0.642297650130548,0.0478677110530896,0.0478677110530896
"PIEZO1","ENST00000301015","snv_control",0.604150145387259,0.536666666666667,0.0474491144594237,0.0133333333333333
"KRT17","ENST00000311208","snv_control",0.583525789068514,0.551724137931034,0.0277136258660508,0
"PLCD1","ENST00000334661","snv_control",0.599735799207398,0.588235294117647,0.0563628357551739,0.0588235294117647
"JPH1","ENST00000342232","snv_control",0.596173212487412,0.587786259541985,0.0730110775427996,0.0763358778625954
"IL17RD","ENST00000296318","snv_control",0.624324324324324,0.680981595092024,0.0495495495495495,0.0245398773006135
"AFG3L2","ENST00000269143","snv_control",0.639933166248956,0.654275092936803,0.0839598997493734,0.130111524163569
"PROK2","ENST00000295619","snv_control",0.676923076923077,0.741935483870968,0.112820512820513,0.12258064516129
"TBK1","ENST00000331710","snv_control",0.597716894977169,0.705882352941177,0.0904109589041096,0.117647058823529
"GH1","ENST00000323322","snv_control",0.567278287461774,0.532258064516129,0.0351681957186544,0.0362903225806452
"EIF4A2","ENST00000323963","snv_control",0.655228758169935,0.687179487179487,0.0620915032679739,0.0461538461538462
"NR4A2","ENST00000339562","snv_control",0.610461880912632,0.657980456026059,0.0862548692264886,0.0977198697068404
"KLHL10","ENST00000293303","snv_control",0.572523262178435,0.564705882352941,0.0487137383689108,0.0470588235294118
"YAP1","ENST00000282441","snv_control",0.597359735973597,0.539792387543253,0.0521452145214521,0.027681660899654
"PIGT","ENST00000279036","snv_control",0.606217616580311,0.633663366336634,0.0552677029360967,0.0462046204620462
"YEATS2","ENST00000305135","snv_control",0.60131178261888,0.591194968553459,0.0611384399156711,0.0251572327044025
"DUSP6","ENST00000279488","snv_control",0.616055846422339,0.622905027932961,0.049738219895288,0.0977653631284916
"CASP10","ENST00000286186","snv_control",0.58508604206501,0.588235294117647,0.0484384958572339,0.0686274509803922
"NAF1","ENST00000274054","snv_control",0.649158249158249,0.629482071713147,0.102356902356902,0.125498007968127
"ERBB4","ENST00000342788","snv_control",0.613700025464731,0.602822580645161,0.0491469314998727,0.0463709677419355
"VPS35","ENST00000299138","snv_control",0.609368465077374,0.678260869565217,0.082810539523212,0.126086956521739
"MAP1B","ENST00000296755","snv_control",0.607668421763197,0.616504854368932,0.0776292696098285,0.0388349514563107
"KRT16","ENST00000301653","snv_control",0.575949367088608,0.620689655172414,0.0309423347398031,0
"BUB1B","ENST00000287598","snv_control",0.599746273390422,0.654471544715447,0.0558198541071995,0.101626016260163
"CAV1","ENST00000341049","snv_control",0.564245810055866,0.563775510204082,0.0391061452513966,0.0408163265306122
"A2ML1","ENST00000299698","snv_control",0.597250859106529,0.571428571428571,0.043298969072165,0
"KRT10","ENST00000269576","snv_control",0.646723646723647,0.578947368421053,0.0472934472934473,0
"SAMD9L","ENST00000318238","snv_control",0.615983175604627,0.615983175604627,0.101577287066246,0.101577287066246
"NLRP12","ENST00000324134","snv_control",0.609227871939736,0.579710144927536,0.049278091650973,0.0579710144927536
"PRDM16","ENST00000270722","snv_control",0.619681545288436,0.616216216216216,0.0934481858522579,0.0702702702702703
"CRYAA","ENST00000291554","snv_control",0.588122605363985,0.584615384615385,0.0727969348659004,0.0307692307692308
"MAP2K1","ENST00000307102","snv_control",0.595600676818951,0.658536585365854,0.065989847715736,0.109756097560976
"AUTS2","ENST00000342771","snv_control",0.62989417989418,0.62278675904542,0.0833333333333333,0.0831408775981524
"LRRK2","ENST00000298910","snv_control",0.623417721518987,0.627906976744186,0.0818829113924051,0.162790697674419
"WDFY3","ENST00000295888","snv_control",0.597580568944334,0.597701149425287,0.0596351951611379,0.0459770114942529
"GABRB3","ENST00000311550","snv_control",0.569620253164557,0.586734693877551,0.0668073136427567,0.0663265306122449
"POLE","ENST00000320574","snv_control",0.593790992566681,0.548780487804878,0.045182917941991,0
"CPA6","ENST00000297770","snv_control",0.619482496194825,0.579831932773109,0.0882800608828006,0.0966386554621849
"GLUD1","ENST00000277865","snv_control",0.596302921884317,0.594117647058824,0.0405485986881336,0
"ROM1","ENST00000278833","snv_control",0.634469696969697,0.587360594795539,0.0823863636363636,0.0743494423791822
"SNRNP200","ENST00000323853","snv_control",0.575417251598815,0.520618556701031,0.0411792232101076,0.0206185567010309
"CAMTA1","ENST00000303635","snv_control",0.606929510155317,0.63855421686747,0.0593389088012744,0.168674698795181
"MARCHF6","ENST00000274140","snv_control",0.600439077936334,0.581560283687943,0.0526893523600439,0.0354609929078014
"UNC119","ENST00000335765","snv_control",0.56984785615491,0.496932515337423,0.0663900414937759,0.0368098159509202
"KDM3B","ENST00000314358","snv_control",0.614264093832766,0.541984732824427,0.0739689746500189,0
"DDB1","ENST00000301764","snv_control",0.60765410458662,0.58955223880597,0.0505404615834064,0.0298507462686567
"FTL","ENST00000331825","snv_control",0.59280303030303,0.600985221674877,0.0568181818181818,0.0443349753694581
"RANBP2","ENST00000283195","snv_control",0.61250645994832,0.665730337078652,0.088062015503876,0.0617977528089888
"NODAL","ENST00000287139","snv_control",0.576628352490421,0.532019704433498,0.0603448275862069,0.0591133004926108
"RP9","ENST00000297157","snv_control",0.629129129129129,0.666666666666667,0.0870870870870871,0.144578313253012
"GRM1","ENST00000282753","snv_control",0.611715481171548,0.628717948717949,0.0479776847977685,0.0717948717948718
"ZNF408","ENST00000311764","snv_control",0.648173832639852,0.645739910313901,0.0638002773925104,0.0557335041639974
"VAMP2","ENST00000316509","snv_control",0.623931623931624,0.701492537313433,0.0997150997150997,0
"KRAS","ENST00000311936","snv_control",0.617283950617284,0.682634730538922,0.0670194003527337,0.131736526946108
"CNOT1","ENST00000317147","snv_control",0.603702145561632,0.682170542635659,0.0504838031131679,0.062015503875969
"USP48","ENST00000308271","snv_control",0.623230373230373,0.657534246575342,0.073037323037323,0
"MAF","ENST00000326043","snv_control",0.663366336633663,0.576388888888889,0.0866336633663366,0.145833333333333
"RABL3","ENST00000273375","snv_control",0.60056258790436,0.612068965517241,0.0661040787623066,0.155172413793103
"ZNF644","ENST00000337393","snv_control",0.601907630522088,0.539094650205761,0.101154618473896,0.0534979423868313
"CACNB2","ENST00000324631","snv_control",0.627836611195159,0.623853211009174,0.0640443772062532,0.0422018348623853
"PPP2R1A","ENST00000322088","snv_control",0.575141242937853,0.671641791044776,0.035593220338983,0
"STAT6","ENST00000300134","snv_control",0.618317610062893,0.604166666666667,0.0754716981132075,0.1125
"ACTC1","ENST00000290378","snv_control",0.582010582010582,0.608247422680412,0.037037037037037,0.0515463917525773
"COPB2","ENST00000333188","snv_control",0.60124954061007,0.643835616438356,0.0510841602352076,0.0547945205479452
"ALB","ENST00000295897","snv_control",0.637704918032787,0.642105263157895,0.0852459016393443,0.0631578947368421
"NEXN","ENST00000334785","snv_control",0.674556213017751,0.632458233890215,0.111932938856016,0.0405727923627685
"PRKAG2","ENST00000287878","snv_control",0.628654970760234,0.560975609756098,0.0795321637426901,0.048780487804878
"PDE4D","ENST00000340635","snv_control",0.620164609053498,0.627408993576017,0.0695473251028807,0.0706638115631692
"BFSP2","ENST00000302334","snv_control",0.613782051282051,0.481481481481481,0.0352564102564103,0
"INSL3","ENST00000317306","snv_control",0.575757575757576,0.51171875,0.0782828282828283,0.05078125
"ANKH","ENST00000284268","snv_control",0.611899932386748,0.615853658536585,0.0622041920216362,0.0609756097560976
"SCAF4","ENST00000286835","snv_control",0.655052264808362,0.693836978131213,0.070267131242741,0.0685884691848907
"GATA6","ENST00000269216","snv_control",0.662192393736018,0.637614678899083,0.081096196868009,0.0825688073394495
"KCNN3","ENST00000271915","snv_control",0.627959927140255,0.582132564841499,0.0673952641165756,0.0576368876080692
"ESR2","ENST00000341099","snv_control",0.581920903954802,0.50210970464135,0.0489642184557439,0.0548523206751055
"FZD5","ENST00000295417","snv_control",0.588168373151308,0.588168373151308,0.037542662116041,0.037542662116041
"CDH15","ENST00000289746","snv_control",0.585685071574642,0.523255813953488,0.0838445807770961,0.0872093023255814
"NF2","ENST00000338641","snv_control",0.594519015659955,0.613861386138614,0.0480984340044743,0.0891089108910891
"RPL15","ENST00000307839","snv_control",0.611382113821138,0.620786516853933,0.0357723577235772,0.0280898876404494
"UCHL1","ENST00000284440","snv_control",0.608630952380952,0.598540145985402,0.068452380952381,0.0291970802919708
"DDX41","ENST00000330503","snv_control",0.5741037988229,0.540106951871658,0.043338683788122,0.0695187165775401
"AP1G1","ENST00000299980","snv_control",0.59983799108951,0.526315789473684,0.0603483191575537,0.0592105263157895
"NCSTN","ENST00000294785","snv_control",0.591549295774648,0.485549132947977,0.055868544600939,0.046242774566474
"TSC1","ENST00000298552","snv_control",0.612875536480687,0.654385964912281,0.0575107296137339,0.0894736842105263
"AXIN2","ENST00000307078","snv_control",0.616113744075829,0.587570621468927,0.0860979462875198,0.0621468926553672
"ACOX1","ENST00000293217","snv_control",0.59505799293999,0.5,0.0579929399899143,0.0816326530612245
"DVL3","ENST00000313143","snv_control",0.609948860994886,0.650924024640657,0.0641562064156206,0.119096509240246
"CFHR1","ENST00000320493","snv_control",0.622356495468278,0.592885375494071,0.105740181268882,0.0671936758893281
"FGF8","ENST00000320185","snv_control",0.608163265306122,0.580645161290323,0.0625850340136054,0.0733137829912024
"BPTF","ENST00000306378","snv_control",0.622617824945795,0.540229885057471,0.0801095515234509,0
"SPECC1L","ENST00000314328","snv_control",0.601967799642218,0.471428571428571,0.0578413834227788,0
"SLC1A2","ENST00000278379","snv_control",0.598260869565217,0.655737704918033,0.0573913043478261,0
"SEC23A","ENST00000307712","snv_control",0.591818973020017,0.607142857142857,0.0574412532637076,0.0642857142857143
"ADIPOQ","ENST00000320741","snv_control",0.608163265306122,0.611208406304729,0.0612244897959184,0.0490367775831874
"WASHC5","ENST00000318410","snv_control",0.597701149425287,0.672897196261682,0.0586206896551724,0.0467289719626168
"ATP6V1B2","ENST00000276390","snv_control",0.595703125,0.594736842105263,0.0462239583333333,0.0631578947368421
"HSPB3","ENST00000302005","snv_control",0.573951434878587,0.573951434878587,0.0640176600441501,0.0640176600441501
"ZNF687","ENST00000336715","snv_control",0.61900915455035,0.618348623853211,0.112547119009155,0.132110091743119
"EGFR","ENST00000275493","snv_control",0.59344894026975,0.587378640776699,0.0630333058078723,0.0509708737864078
"MMP19","ENST00000322569","snv_control",0.615586116568435,0.598971722365039,0.0589390962671906,0.0411311053984576
"OTULIN","ENST00000284274","snv_control",0.606232294617564,0.612244897959184,0.0538243626062323,0.0326530612244898
"ZNF462","ENST00000277225","snv_control",0.604440898816647,0.624031007751938,0.0632894561893365,0.10077519379845
"GABRB1","ENST00000295454","snv_control",0.548771929824561,0.567088607594937,0.0694736842105263,0.0962025316455696
"GNB2","ENST00000303210","snv_control",0.598240469208211,0.535031847133758,0.0469208211143695,0.0254777070063694
"TERT","ENST00000310581","snv_control",0.604001176816711,0.461038961038961,0.0735510444248308,0.051948051948052
"CYP2A6","ENST00000301141","snv_control",0.606734006734007,0.59051724137931,0.068013468013468,0.0905172413793103
"MTMR14","ENST00000296003","snv_control",0.609831029185868,0.576923076923077,0.0593958013312852,0.0598290598290598
"HCN1","ENST00000303230","snv_control",0.598204264870932,0.572340425531915,0.0722035166479611,0.074468085106383
"KCNE2","ENST00000290310","snv_control",0.60752688172043,0.60752688172043,0.0591397849462366,0.0591397849462366
"STAT5B","ENST00000293328","snv_control",0.601522842639594,0.627118644067797,0.0532994923857868,0.0677966101694915
"SIK1","ENST00000270162","snv_control",0.610969387755102,0.640845070422535,0.102040816326531,0.173708920187793
"GRIA1","ENST00000285900","snv_control",0.618890113928703,0.545816733067729,0.0554943035648659,0.0717131474103586
"ALG10B","ENST00000308742","snv_control",0.611814345991561,0.622846781504986,0.10267229254571,0.127833182230281
"ELOVL5","ENST00000304434","snv_control",0.615555555555556,0.701030927835051,0.0588888888888889,0.0824742268041237
"ROBO4","ENST00000306534","snv_control",0.617724867724868,0.465753424657534,0.0876322751322751,0
"SOD1","ENST00000270142","snv_control",0.638709677419355,0.658227848101266,0.0279569892473118,0.0316455696202532
"TMEM151A","ENST00000327259","snv_control",0.57000710732054,0.570911722141823,0.0639658848614073,0.065123010130246
"SLC17A8","ENST00000323346","snv_control",0.626553672316384,0.610126582278481,0.0864406779661017,0.0531645569620253
"TM4SF20","ENST00000304568","snv_control",0.621739130434783,0.607669616519174,0.0695652173913043,0.0678466076696165
"APPL1","ENST00000288266","snv_control",0.596244131455399,0.644670050761421,0.0849765258215962,0.0862944162436548
"SET","ENST00000322030","snv_control",0.671462829736211,0.743243243243243,0.079136690647482,0.0540540540540541
"ATP5F1A","ENST00000398752","snv_control",0.593862815884477,0.613636363636364,0.0348977135980746,0
"PPP1CB","ENST00000395366","snv_control",0.584349593495935,0.593548387096774,0.0589430894308943,0.0516129032258065
"MME","ENST00000360490","snv_control",0.59387483355526,0.626666666666667,0.0687971593430981,0.08
"MEF2C","ENST00000504921","snv_control",0.582981715893108,0.586021505376344,0.0393811533052039,0.0349462365591398
"SMARCA4","ENST00000344626","snv_control",0.62034789644013,0.55421686746988,0.0586569579288026,0
"CHCHD2","ENST00000395422","snv_control",0.570175438596491,0.557377049180328,0.0570175438596491,0
"KCTD17","ENST00000403888","snv_control",0.646560846560847,0.666666666666667,0.0698412698412698,0.141666666666667
"MYLK2","ENST00000375985","snv_control",0.610273590173088,0.549618320610687,0.0764935790061418,0.114503816793893
"CHCHD10","ENST00000484558","snv_control",0.608391608391608,0.571428571428571,0.128205128205128,0
"DNM1","ENST00000372923","snv_control",0.594219653179191,0.702702702702703,0.0539499036608863,0.279279279279279
"LIM2","ENST00000596399","snv_control",0.618773946360153,0.473214285714286,0.0593869731800766,0.0714285714285714
"MINPP1","ENST00000371996","snv_control",0.59016393442623,0.595078299776286,0.0717213114754098,0.0492170022371365
"PROM1","ENST00000447510","snv_control",0.600846805234796,0.515151515151515,0.0642802155504234,0
"NLRP1","ENST00000572272","snv_control",0.610131162369968,0.513513513513513,0.0615106286748078,0.0243243243243243
"SMC3","ENST00000361804","snv_control",0.602900930487137,0.565573770491803,0.077175697865353,0
"MAP3K1","ENST00000399503","snv_control",0.616435338180216,0.555,0.0552985239039436,0.025
"ACTN1","ENST00000394419","snv_control",0.594899817850638,0.521531100478469,0.0255009107468124,0.062200956937799
"PBX1","ENST00000420696","snv_control",0.592420726991493,0.433566433566434,0.0618716163959783,0.0559440559440559
"ANXA11","ENST00000422982","snv_control",0.622529644268775,0.5,0.0909090909090909,0.0363636363636364
"LDLR","ENST00000558518","snv_control",0.559427022841657,0.430232558139535,0.0596205962059621,0.0465116279069767
"NR3C1","ENST00000394464","snv_control",0.606255355612682,0.586206896551724,0.102827763496144,0.172413793103448
"CLCN6","ENST00000346436","snv_control",0.620689655172414,0.580152671755725,0.0517241379310345,0.0305343511450382
"YARS1","ENST00000373477","snv_control",0.619407687460617,0.596273291925466,0.074354127284184,0.062111801242236
"MPEG1","ENST00000361050","snv_control",0.629474662947466,0.629474662947466,0.0827522082752208,0.0827522082752208
"GJB3","ENST00000373366","snv_control",0.554735547355474,0.554735547355474,0.0602706027060271,0.0602706027060271
"POLD1","ENST00000440232","snv_control",0.606799037304453,0.576923076923077,0.052647412755716,0.0576923076923077
"COMT","ENST00000361682","snv_control",0.60171568627451,0.605577689243028,0.0416666666666667,0.0159362549800797
"MTOR","ENST00000361445","snv_control",0.598823529411765,0.545454545454545,0.0462745098039216,0.0606060606060606
"STAG1","ENST00000383202","snv_control",0.595710881652105,0.5,0.062748212867355,0
"KCNC3","ENST00000477616","snv_control",0.635004397537379,0.655844155844156,0.11169744942832,0.227272727272727
"HSPD1","ENST00000388968","snv_control",0.613821138211382,0.689655172413793,0.078397212543554,0.0443349753694581
"TNFRSF11A","ENST00000586569","snv_control",0.628849270664506,0.661676646706587,0.0621285791464073,0.0718562874251497
"IFNGR1","ENST00000367739","snv_control",0.591836734693878,0.597875569044006,0.0802721088435374,0.0925644916540212
"MFAP5","ENST00000359478","snv_control",0.538314176245211,0.521472392638037,0.0632183908045977,0.0552147239263804
"TUBB8","ENST00000568584","snv_control",0.567790262172285,0.589350180505415,0.0644194756554307,0.0703971119133574
"FOXN1","ENST00000579795","snv_control",0.622496147919877,0.618918918918919,0.106317411402157,0.132432432432432
"RPL5","ENST00000370321","snv_control",0.609619686800895,0.673333333333333,0.0492170022371365,0.113333333333333
"CEP85L","ENST00000368491","snv_control",0.600082712985939,0.481308411214953,0.0686517783291977,0.0233644859813084
"CAMK2B","ENST00000395749","snv_control",0.578710644677661,0.554770318021201,0.0894552723638181,0.0282685512367491
"ATR","ENST00000350721","snv_control",0.590170132325142,0.553571428571429,0.0684310018903592,0.0357142857142857
"RIT1","ENST00000368323","snv_control",0.572727272727273,0.629893238434164,0.0560606060606061,0.103202846975089
"FGF14","ENST00000376143","snv_control",0.641129032258065,0.657754010695187,0.0793010752688172,0.106951871657754
"PRKG1","ENST00000373980","snv_control",0.606016496846191,0.63758389261745,0.0727802037845706,0.0536912751677852
"F5","ENST00000367797","snv_control",0.605093632958801,0.685279187817259,0.0648689138576779,0.101522842639594
"GABRA2","ENST00000381620","snv_control",0.598082595870207,0.622478386167147,0.0848082595870207,0.135446685878963
"SCN4A","ENST00000435607","snv_control",0.594991834512793,0.589945011783189,0.0462710941752858,0.0581304006284368
"VCP","ENST00000358901","snv_control",0.618339529120198,0.66025641025641,0.0313919867823214,0.0512820512820513
"BMPR2","ENST00000374580","snv_control",0.594161052293872,0.591362126245847,0.0445941610522939,0.0398671096345515
"GNAI3","ENST00000369851","snv_control",0.577464788732394,0.643153526970954,0.060093896713615,0.0829875518672199
"NPPA","ENST00000376480","snv_control",0.607456140350877,0.535714285714286,0.107456140350877,0
"KCNJ6","ENST00000609713","snv_control",0.604559748427673,0.603723404255319,0.059748427672956,0.0425531914893617
"PACS2","ENST00000447393","snv_control",0.58232044198895,0.485207100591716,0.0615101289134438,0.0236686390532544
"GATM","ENST00000396659","snv_control",0.589622641509434,0.58282208588957,0.0566037735849057,0.049079754601227
"SHOC2","ENST00000369452","snv_control",0.650657518582047,0.617760617760618,0.0623213264722699,0.0386100386100386
"PRPF4","ENST00000374198","snv_control",0.601532567049808,0.528688524590164,0.0408684546615581,0.0163934426229508
"CACNB4","ENST00000539935","snv_control",0.600127959053103,0.588424437299035,0.0454254638515675,0.0418006430868167
"SH3BP2","ENST00000503393","snv_control",0.638196915776987,0.622340425531915,0.0990510083036773,0.0478723404255319
"DPF2","ENST00000528416","snv_control",0.611394557823129,0.606299212598425,0.0637755102040816,0.0708661417322835
"ERCC6","ENST00000355832","snv_control",0.592146363230701,0.614893617021277,0.0838911200356983,0.0446808510638298
"ATAD3A","ENST00000378756","snv_control",0.587166382737081,0.578680203045685,0.0391822827938671,0.0609137055837563
"KIF5A","ENST00000455537","snv_control",0.584382058728622,0.62015503875969,0.0393675379154566,0.0310077519379845
"ATP6V0A1","ENST00000343619","snv_control",0.632458233890215,0.625,0.0572792362768496,0
"IMPG1","ENST00000369950","snv_control",0.598162071846282,0.671875,0.0714285714285714,0.1640625
"DPP6","ENST00000377770","snv_control",0.606235565819861,0.593908629441624,0.0565819861431871,0.0203045685279188
"C9orf72","ENST00000380003","snv_control",0.61134163208852,0.717299578059072,0.0463347164591978,0.113924050632911
"RILPL1","ENST00000376874","snv_control",0.61056105610561,0.651282051282051,0.0486798679867987,0.0307692307692308
"FOXP2","ENST00000350908","snv_control",0.606145251396648,0.553846153846154,0.0409683426443203,0
"SLC6A5","ENST00000525748","snv_control",0.619465329991646,0.553398058252427,0.0526315789473684,0.101941747572816
"TIE1","ENST00000372476","snv_control",0.582674860989172,0.549180327868853,0.0842844600526778,0
"KCNT1","ENST00000371757","snv_control",0.612189859762675,0.631578947368421,0.0501618122977346,0.0526315789473684
"CACNA1E","ENST00000367573","snv_control",0.59536156727168,0.6070826306914,0.0551714203399597,0.0792580101180438
"COL4A1","ENST00000375820","snv_control",0.691017964071856,0.53030303030303,0.0966067864271457,0.0606060606060606
"ZMYM2","ENST00000610343","snv_control",0.618287373004354,0.567901234567901,0.0800677310111272,0.0905349794238683
"CDK19","ENST00000368911","snv_control",0.630218687872763,0.593406593406593,0.0689198144466534,0
"SEC63","ENST00000369002","snv_control",0.636005256241787,0.634020618556701,0.076215505913272,0.0463917525773196
"RAX2","ENST00000555633","snv_control",0.666666666666667,0.670951156812339,0.0882882882882883,0.0796915167095116
"TBX18","ENST00000369663","snv_control",0.620614035087719,0.625806451612903,0.0635964912280702,0.0735483870967742
"EFTUD2","ENST00000426333","snv_control",0.597807468311065,0.643835616438356,0.0548132922233642,0.0547945205479452
"ATXN1","ENST00000436367","snv_control",0.642565359477124,0.648881239242685,0.085375816993464,0.0688468158347676
"CFHR3","ENST00000367425","snv_control",0.617321248741188,0.615384615384615,0.0906344410876133,0.121457489878543
"CELA2A","ENST00000359621","snv_control",0.574074074074074,0.558823529411765,0.0506172839506173,0
"FN1","ENST00000354785","snv_control",0.581786386871133,0.565573770491803,0.044256120527307,0
"NRAS","ENST00000369535","snv_control",0.563157894736842,0.611764705882353,0.0473684210526316,0.0647058823529412
"PTPN11","ENST00000351677","snv_control",0.611672278338945,0.575,0.0650953984287318,0.0666666666666667
"SLC4A3","ENST00000358055","snv_control",0.601784266017843,0.484375,0.0813733441470668,0.03125
"PLAU","ENST00000372764","snv_control",0.619598765432099,0.651982378854626,0.0709876543209877,0.092511013215859
"CARD11","ENST00000396946","snv_control",0.601443001443001,0.63921568627451,0.0404040404040404,0.0313725490196078
"DDR2","ENST00000367921","snv_control",0.580607476635514,0.681081081081081,0.0455607476635514,0
"BICC1","ENST00000373886","snv_control",0.597264957264957,0.6353591160221,0.0611965811965812,0.121546961325967
"TGFBR1","ENST00000374994","snv_control",0.602513227513228,0.607954545454545,0.0502645502645503,0.0681818181818182
"KCNQ3","ENST00000388996","snv_control",0.635357006491027,0.644585987261146,0.08323787705231,0.0929936305732484
"NFIB","ENST00000380953","snv_control",0.6,0.588235294117647,0.0592592592592593,0
"SPTAN1","ENST00000372739","snv_control",0.594700026903417,0.551136363636364,0.0312079634113532,0.0454545454545455
"NLRC4","ENST00000402280","snv_control",0.622439024390244,0.620991253644315,0.0650406504065041,0.110787172011662
"CACNA1H","ENST00000348261","snv_control",0.602945341263098,0.640977443609023,0.0708014726706316,0.148496240601504
"GABRA1","ENST00000393943","snv_control",0.592268417213713,0.665745856353591,0.0554339897884756,0.12707182320442
"TMEM106B","ENST00000396668","snv_control",0.63030303030303,0.582010582010582,0.0521212121212121,0.0211640211640212
"MYPN","ENST00000358913","snv_control",0.620237194044916,0.604545454545454,0.0764572293716881,0.0363636363636364
"PTDSS1","ENST00000517309","snv_control",0.607594936708861,0.63125,0.0555555555555556,0.05
"BMPR1B","ENST00000515059","snv_control",0.618290258449304,0.579545454545455,0.0675944333996024,0.0909090909090909
"KCNQ5","ENST00000370398","snv_control",0.612718828152912,0.596248766041461,0.075741336191497,0.0414610069101678
"FLI1","ENST00000527786","snv_control",0.607064017660044,0.577586206896552,0.0919793966151582,0.105172413793103
"TNNT1","ENST00000588981","snv_control",0.646356033452808,0.5625,0.0537634408602151,0.0520833333333333
"RNF170","ENST00000527424","snv_control",0.571428571428571,0.571875,0.0643500643500644,0.0875
"PNPT1","ENST00000447944","snv_control",0.587585034013605,0.54368932038835,0.0727040816326531,0.0194174757281553
"POLRMT","ENST00000588649","snv_control",0.602491199566748,0.61,0.0444083401028974,0.04
"FGFR2","ENST00000358487","snv_control",0.604217356042174,0.623255813953488,0.059610705596107,0.0651162790697674
"SLC39A14","ENST00000381237","snv_control",0.609871534820825,0.593908629441624,0.0500338066260987,0.0253807106598985
"PDX1","ENST00000381033","snv_control",0.663145539906103,0.669354838709677,0.0774647887323944,0.0584677419354839
"SEPTIN9","ENST00000427177","snv_control",0.608745031232254,0.629032258064516,0.074389551391255,0.043010752688172
"TRIO","ENST00000344204","snv_control",0.597267054013342,0.6070826306914,0.0629438347320852,0.0370994940978078
"CDON","ENST00000531738","snv_control",0.591567852437418,0.635514018691589,0.0542819499341238,0.0560747663551402
"LMNA","ENST00000368300","snv_control",0.581453634085213,0.61038961038961,0.0461152882205514,0.12987012987013
"RERE","ENST00000400908","snv_control",0.610933843863008,0.571428571428571,0.0942352690916826,0.0595238095238095
"CD96","ENST00000352690","snv_control",0.591812865497076,0.60377358490566,0.0719298245614035,0.0566037735849057
"PRODH","ENST00000357068","snv_control",0.577925679423184,0.596638655462185,0.0399334442595674,0.0336134453781513
"TFAP2A","ENST00000379613","snv_control",0.606818181818182,0.601769911504425,0.081060606060606,0.112094395280236
"CACNA1S","ENST00000362061","snv_control",0.594094628246176,0.629139072847682,0.0444681607968694,0.043046357615894
"COL5A2","ENST00000374866","snv_control",0.651555555555556,0.690355329949239,0.076,0.0203045685279188
"PTPN1","ENST00000371621","snv_control",0.597094801223242,0.513513513513513,0.0756880733944954,0
"GABRD","ENST00000378585","snv_control",0.576158940397351,0.622857142857143,0.0316409124356144,0.0685714285714286
